ts,nad_status,nad_status_str,x,y,z,h,spd_mps,spd_kph,acc_lgt_mpss,acc_lat_mpss,dynamicobj.OBJ_Info.OBJ_CIPV_ID,dynamicobj.OBJ_Info.OBJ_CIPV_Lost,dynamicobj.OBJ_Info.OBJ_Is_CCI
1695432401608481408,5,PilotStdby,0.7319518713840694,1.5679237212821135,-0.0080485143755595,1.1386631303066193,5.592793678806099,20.134056122640462,0.2746809422969818,-9.318999900642666e-07,0.0,False,False
1695432401618481408,5,PilotStdby,0.7554706531125248,1.618058604506018,-0.0084149640842952,1.1386227325905065,5.578125,20.081249237060547,0.2726324441297058,0.002047567075335,0.0,False,False
1695432401628481408,5,PilotStdby,0.7794121664585418,1.6695387731956544,-0.0086830018909793,1.13857991200023,5.579473241888489,20.08610288317244,0.2354409545660019,0.0392390713095665,0.0,False,False
1695432401638481408,5,PilotStdby,0.8035011090479429,1.7214887478357923,-0.0089165686326708,1.1385362440068705,5.609375476837158,20.193750381469727,0.2330125657959815,0.0402798091280243,0.0,False,False
1695432401648481408,5,PilotStdby,0.8273661968940473,1.773034756520019,-0.0090498244601739,1.1384955265170684,5.609808763601189,20.19531025084538,0.1667709350585937,0.0686690732836723,0.0,False,False
1695432401658481408,5,PilotStdby,0.8511572806302183,1.8244474352258069,-0.0091496481543558,1.1384557914441122,5.625,20.25,0.1659800188529246,0.0690645313865068,0.0,False,False
1695432401668481408,5,PilotStdby,0.8751269669004955,1.876307476868078,-0.0091717659541856,1.138417538080818,5.625,20.25,0.1275309324264526,0.0882890745997428,0.0,False,False
1695432401678481408,5,PilotStdby,0.8991587619727852,1.92832329778048,-0.0091665940923917,1.1383798060500632,5.625,20.25,0.1275309324264526,0.0884321375905653,0.0,False,False
1695432401688481408,5,PilotStdby,0.9229823969207588,1.979920902105732,-0.0091085482848107,1.1383384757868675,5.625,20.25,0.1275309324264526,0.1175383775853803,0.0,False,False
1695432401698481408,5,PilotStdby,0.946738868605678,2.0313836636214546,-0.009033286194775,1.1382959729464717,5.6096066545902215,20.194582641135312,0.1275309324264526,0.1177190691232681,0.0,False,False
1695432401708481408,5,PilotStdby,0.9707917364845002,2.0832624761903844,-0.009136430140721,1.1382542592159597,5.609375476837158,20.193750381469727,0.1753682053095939,0.1368539782765246,0.0,False,False
1695432401718481408,5,PilotStdby,0.9949441688804086,2.135280583617373,-0.0092998716926508,1.1382128132680576,5.624521215395687,20.248276334511456,0.176580935716629,0.1373390704393386,0.0,False,False
1695432401728481408,5,PilotStdby,1.019015135093582,2.1873133222029537,-0.0093134524158742,1.1381695242023495,5.625,20.25,0.1859823247923641,0.1279376956440716,0.0,False,False
1695432401738481408,5,PilotStdby,1.043059247230019,2.239352326453286,-0.009276500590964,1.1381256125312638,5.625,20.25,0.1863909512758255,0.1275290697813034,0.0,False,False
1695432401748481408,5,PilotStdby,1.0668985316269757,2.290989865731035,-0.0091821445232405,1.1380942330891857,5.625,20.25,0.1679092255632929,0.1275290697813034,0.0,False,False
1695432401758481408,5,PilotStdby,1.0906712124703404,2.342496735445593,-0.0090692958466647,1.1380668921986492,5.625,20.25,0.1667709350585937,0.1275290697813034,0.0,False,False
